,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
1928017,BTC,1,Bitcoin,"$72,264,477,499 ",$4372.99,"16,525,187","$1,676,910,000",0.19%,0.33%,5.69%,r_20170826-003505
1929073,BTC,1,Bitcoin,"$68,197,433,672 ",$4129.03,"16,516,575","$2,922,850,000",-1.05%,-1.01%,4.31%,r_20170820-011005
1930114,BTC,1,Bitcoin,"$52,971,741,900 ",$3212.00,"16,491,825","$1,274,540,000",0.21%,1.13%,18.91%,r_20170806-140005
1931147,BTC,1,Bitcoin,"$67,333,106,337 ",$4079.83,"16,503,900","$2,848,410,000",0.26%,10.25%,26.73%,r_20170813-050505
1932185,BTC,1,Bitcoin,"$68,288,626,484 ",$4134.52,"16,516,700","$2,930,270,000",1.07%,-1.03%,3.46%,r_20170820-024505
1933237,BTC,1,Bitcoin,"$71,657,271,086 ",$4336.59,"16,523,875","$1,950,890,000",2.13%,4.82%,0.52%,r_20170824-230005
1934286,BTC,1,Bitcoin,"$52,651,768,232 ",$3192.69,"16,491,350","$1,459,910,000",-0.34%,1.77%,18.88%,r_20170806-073505
1935326,BTC,1,Bitcoin,"$74,652,842,228 ",$4513.05,"16,541,550","$1,951,230,000",1.17%,-0.91%,3.35%,r_20170903-164505
1936412,BTC,1,Bitcoin,"$71,607,655,351 ",$4328.44,"16,543,525","$2,503,620,000",0.37%,-3.48%,0.12%,r_20170904-141505
1937480,BTC,1,Bitcoin,"$68,718,758,686 ",$4160.66,"16,516,312","$3,066,170,000",-0.04%,1.42%,6.15%,r_20170819-222006
1938525,BTC,1,Bitcoin,"$55,534,796,361 ",$3366.99,"16,493,900","$1,322,340,000",0.24%,3.89%,20.03%,r_20170807-152505
1939567,BTC,1,Bitcoin,"$75,644,494,515 ",$4575.80,"16,531,425","$2,401,430,000",0.83%,5.07%,13.60%,r_20170829-185005
1940642,BTC,1,Bitcoin,"$75,317,877,449 ",$4555.44,"16,533,612","$2,032,670,000",-0.16%,-0.53%,9.26%,r_20170830-195005
1941724,BTC,1,Bitcoin,"$73,839,779,040 ",$4462.40,"16,547,100","$2,562,890,000",-0.27%,9.57%,-2.86%,r_20170906-030005
1942801,BTC,1,Bitcoin,"$72,237,264,919 ",$4370.53,"16,528,262","$1,516,090,000",-0.19%,0.63%,6.22%,r_20170827-222005
1943857,BTC,1,Bitcoin,"$62,398,993,953 ",$3781.13,"16,502,737","$2,076,690,000",0.82%,7.11%,18.12%,r_20170812-142505
1944889,BTC,1,Bitcoin,"$55,358,184,092 ",$3356.29,"16,493,862","$1,333,100,000",-0.79%,4.01%,19.95%,r_20170807-144005
1945928,BTC,1,Bitcoin,"$71,732,497,974 ",$4339.58,"16,529,825","$1,916,030,000",-0.24%,-0.78%,8.41%,r_20170828-205505
1946988,BTC,1,Bitcoin,"$56,250,713,179 ",$3409.08,"16,500,262","$1,571,720,000",0.35%,2.01%,22.62%,r_20170811-023504
1948042,BTC,1,Bitcoin,"$75,901,450,627 ",$4589.05,"16,539,687","$2,924,620,000",0.40%,-4.77%,6.26%,r_20170902-183506
1949125,BTC,1,Bitcoin,"$71,647,525,246 ",$4330.85,"16,543,525","$2,515,200,000",0.38%,-3.52%,0.20%,r_20170904-140505
1950188,BTC,1,Bitcoin,"$54,194,410,494 ",$3285.02,"16,497,437","$1,653,860,000",-2.74%,-4.71%,21.20%,r_20170809-105506
1951221,BTC,1,Bitcoin,"$56,595,197,716 ",$3431.07,"16,494,912","$1,533,250,000",0.96%,6.41%,19.88%,r_20170808-035505
1952248,BTC,1,Bitcoin,"$69,198,755,254 ",$4192.80,"16,504,187","$2,911,110,000",0.23%,11.53%,30.96%,r_20170813-092505
1953282,BTC,1,Bitcoin,"$54,895,758,396 ",$3327.54,"16,497,400","$1,639,840,000",-1.59%,-3.56%,22.76%,r_20170809-103507
1954313,BTC,1,Bitcoin,"$53,848,019,672 ",$3264.81,"16,493,462","$1,087,510,000",-0.10%,2.15%,17.67%,r_20170807-110005
1955343,BTC,1,Bitcoin,"$65,296,295,575 ",$3956.50,"16,503,550","$2,250,930,000",1.87%,8.75%,22.21%,r_20170813-010505
1956387,BTC,1,Bitcoin,"$71,458,506,011 ",$4324.09,"16,525,675","$1,580,980,000",-0.06%,-1.04%,6.15%,r_20170826-105005
1957441,BTC,1,Bitcoin,"$71,706,600,929 ",$4343.16,"16,510,237","$2,268,250,000",0.29%,4.88%,30.28%,r_20170816-213505
1958501,BTC,1,Bitcoin,"$78,227,918,538 ",$4730.75,"16,536,050","$1,944,660,000",0.57%,3.46%,9.68%,r_20170901-005005
1959563,BTC,1,Bitcoin,"$56,039,629,338 ",$3396.91,"16,497,237","$1,699,330,000",0.09%,-1.67%,25.15%,r_20170809-075505
1960597,BTC,1,Bitcoin,"$55,989,916,983 ",$3393.39,"16,499,700","$1,426,510,000",-0.37%,1.57%,22.79%,r_20170810-201005
1961645,BTC,1,Bitcoin,"$78,564,988,272 ",$4750.94,"16,536,725","$2,062,730,000",0.94%,3.28%,9.15%,r_20170901-084005
1962714,BTC,1,Bitcoin,"$71,203,048,635 ",$4312.53,"16,510,737","$2,160,760,000",-0.50%,4.53%,28.62%,r_20170817-032005
1963762,BTC,1,Bitcoin,"$64,609,527,574 ",$3910.95,"16,520,162","$3,513,100,000",-1.47%,-3.32%,-4.91%,r_20170822-143505
1964807,BTC,1,Bitcoin,"$52,057,347,095 ",$3156.94,"16,489,812","$1,641,100,000",-0.93%,10.31%,15.53%,r_20170805-120005
1965844,BTC,1,Bitcoin,"$74,985,832,604 ",$4535.47,"16,533,200","$2,232,380,000",-0.47%,-0.45%,7.94%,r_20170830-150006
1966912,BTC,1,Bitcoin,"$68,434,264,243 ",$4141.83,"16,522,712","$2,359,360,000",-0.23%,0.99%,-4.35%,r_20170824-010505
1967977,BTC,1,Bitcoin,"$75,947,209,207 ",$4593.91,"16,532,150","$2,516,490,000",-0.25%,4.50%,11.82%,r_20170830-032506
1969043,BTC,1,Bitcoin,"$69,422,905,526 ",$4201.84,"16,522,025","$2,403,260,000",-0.49%,5.55%,-1.12%,r_20170823-171505
1970091,BTC,1,Bitcoin,"$55,910,808,312 ",$3388.67,"16,499,337","$1,330,310,000",0.28%,2.97%,23.18%,r_20170810-135006
1971125,BTC,1,Bitcoin,"$56,253,298,577 ",$3409.34,"16,499,762","$1,461,970,000",0.61%,1.70%,23.39%,r_20170810-213005
1972173,BTC,1,Bitcoin,"$71,866,285,383 ",$4347.70,"16,529,725","$1,916,030,000",-0.21%,-0.47%,7.79%,r_20170828-183005
1973241,BTC,1,Bitcoin,"$71,867,381,586 ",$4348.98,"16,525,112","$1,881,460,000",0.03%,1.43%,4.59%,r_20170825-222005
1974301,BTC,1,Bitcoin,"$71,218,603,431 ",$4309.56,"16,525,725","$1,578,920,000",-0.66%,-1.23%,5.93%,r_20170826-115005
1975369,BTC,1,Bitcoin,"$80,101,923,179 ",$4843.35,"16,538,537","$2,819,740,000",-2.12%,2.43%,11.51%,r_20170902-034505
1976447,BTC,1,Bitcoin,"$79,470,776,781 ",$4805.54,"16,537,325","$2,205,940,000",0.54%,2.45%,9.52%,r_20170901-154005
1977507,BTC,1,Bitcoin,"$53,383,999,454 ",$3237.14,"16,491,100","$1,919,550,000",-1.33%,8.33%,19.79%,r_20170806-025505
1978538,BTC,1,Bitcoin,"$68,207,054,795 ",$4129.40,"16,517,425","$2,175,440,000",0.35%,1.15%,1.89%,r_20170820-130505
1979587,BTC,1,Bitcoin,"$60,079,535,169 ",$3640.74,"16,502,012","$1,976,360,000",0.43%,6.58%,21.28%,r_20170812-030005
1980634,BTC,1,Bitcoin,"$74,995,898,121 ",$4536.59,"16,531,337","$2,401,300,000",-0.46%,4.33%,13.04%,r_20170829-173506
1981699,BTC,1,Bitcoin,"$65,112,168,596 ",$3941.51,"16,519,600","$2,838,380,000",-1.42%,-3.92%,-9.15%,r_20170822-005005
1982753,BTC,1,Bitcoin,"$67,925,434,413 ",$4114.29,"16,509,637","$2,467,400,000",0.07%,0.23%,23.72%,r_20170816-125005
1983793,BTC,1,Bitcoin,"$57,910,253,014 ",$3509.59,"16,500,575","$1,701,290,000",1.64%,3.77%,24.73%,r_20170811-080005
1984822,BTC,1,Bitcoin,"$53,306,227,238 ",$3232.13,"16,492,600","$1,107,910,000",-0.46%,-0.60%,18.06%,r_20170806-232505
1985864,BTC,1,Bitcoin,"$77,468,563,643 ",$4685.13,"16,534,987","$1,774,230,000",0.47%,3.10%,11.33%,r_20170831-135006
1986923,BTC,1,Bitcoin,"$51,736,081,654 ",$3137.55,"16,489,325","$1,569,500,000",0.28%,12.21%,14.09%,r_20170805-064505
1987951,BTC,1,Bitcoin,"$68,791,031,639 ",$4166.95,"16,508,725","$3,230,880,000",1.70%,-2.54%,22.34%,r_20170815-220506
1989013,BTC,1,Bitcoin,"$74,819,803,954 ",$4523.54,"16,540,100","$2,707,610,000",0.96%,-6.94%,4.16%,r_20170902-225505
1990092,BTC,1,Bitcoin,"$73,950,470,654 ",$4469.13,"16,546,950","$2,689,160,000",1.18%,8.59%,-2.76%,r_20170906-015005
1991177,BTC,1,Bitcoin,"$73,053,073,018 ",$4414.80,"16,547,312","$2,418,260,000",-1.26%,8.61%,-3.63%,r_20170906-051505
1992256,BTC,1,Bitcoin,"$76,177,804,158 ",$4607.28,"16,534,225","$1,917,450,000",0.36%,0.12%,10.73%,r_20170831-032505
1993320,BTC,1,Bitcoin,"$53,223,629,909 ",$3226.98,"16,493,325","$1,041,970,000",-0.36%,1.25%,16.89%,r_20170807-083005
1994365,BTC,1,Bitcoin,"$73,951,087,166 ",$4469.11,"16,547,162","$2,533,640,000",-0.35%,9.90%,-2.70%,r_20170906-032505
1995434,BTC,1,Bitcoin,"$67,784,380,304 ",$4103.09,"16,520,325","$3,791,860,000",0.97%,1.85%,-0.27%,r_20170822-193005
1996491,BTC,1,Bitcoin,"$71,699,564,736 ",$4338.49,"16,526,387","$1,555,530,000",0.01%,-0.63%,5.14%,r_20170826-225005
1997546,BTC,1,Bitcoin,"$68,143,031,424 ",$4125.68,"16,516,800","$2,894,790,000",-0.09%,-0.96%,2.45%,r_20170820-034505
1998588,BTC,1,Bitcoin,"$53,999,711,783 ",$3274.62,"16,490,375","$1,825,880,000",0.66%,14.17%,20.35%,r_20170805-181005
1999623,BTC,1,Bitcoin,"$71,013,163,967 ",$4297.07,"16,525,950","$1,652,600,000",-0.10%,-2.24%,5.32%,r_20170826-150505
2000686,BTC,1,Bitcoin,"$77,887,878,627 ",$4710.24,"16,535,862","$1,942,270,000",0.15%,3.35%,9.61%,r_20170831-230005
2001761,BTC,1,Bitcoin,"$70,793,126,924 ",$4283.71,"16,526,125","$1,576,450,000",-0.63%,-3.42%,4.30%,r_20170826-175505
2002813,BTC,1,Bitcoin,"$59,698,408,520 ",$3617.71,"16,501,712","$1,983,700,000",0.38%,6.33%,24.46%,r_20170811-225005
2003852,BTC,1,Bitcoin,"$68,075,602,705 ",$4121.37,"16,517,712","$2,294,500,000",0.47%,1.50%,2.51%,r_20170820-165005
2004905,BTC,1,Bitcoin,"$67,939,148,249 ",$4113.47,"16,516,262","$3,232,980,000",0.16%,0.70%,5.80%,r_20170819-205005
2005965,BTC,1,Bitcoin,"$71,840,150,040 ",$4346.76,"16,527,287","$1,492,590,000",0.11%,0.39%,5.29%,r_20170827-103505
2007028,BTC,1,Bitcoin,"$77,839,559,753 ",$4707.30,"16,535,925","$1,946,140,000",0.09%,3.26%,9.48%,r_20170831-231506
2008097,BTC,1,Bitcoin,"$70,743,427,685 ",$4284.65,"16,510,900","$2,176,500,000",-0.82%,4.70%,27.68%,r_20170817-041505
2009157,BTC,1,Bitcoin,"$74,966,456,412 ",$4531.91,"16,541,912","$1,929,990,000",-0.23%,0.49%,3.83%,r_20170903-210505
2010238,BTC,1,Bitcoin,"$78,218,148,852 ",$4730.12,"16,536,187","$1,959,320,000",-0.23%,2.99%,9.34%,r_20170901-022005
2011319,BTC,1,Bitcoin,"$77,579,747,998 ",$4691.84,"16,535,037","$1,813,050,000",0.35%,3.24%,11.40%,r_20170831-144005
2012391,BTC,1,Bitcoin,"$72,539,482,562 ",$4388.38,"16,529,900","$1,954,610,000",0.97%,0.36%,10.13%,r_20170828-221505
2013461,BTC,1,Bitcoin,"$68,222,589,757 ",$4130.25,"16,517,787","$2,221,590,000",0.31%,0.62%,2.39%,r_20170820-190005
2014510,BTC,1,Bitcoin,"$67,568,876,255 ",$4089.94,"16,520,750","$3,506,810,000",0.05%,4.55%,-0.92%,r_20170823-013005
2015558,BTC,1,Bitcoin,"$56,755,126,775 ",$3439.59,"16,500,550","$1,674,950,000",0.07%,1.95%,22.43%,r_20170811-072005
2016610,BTC,1,Bitcoin,"$69,729,654,852 ",$4214.52,"16,545,100","$3,291,810,000",0.32%,-3.44%,-4.27%,r_20170905-085506
2017680,BTC,1,Bitcoin,"$71,621,765,530 ",$4337.90,"16,510,700","$2,174,450,000",-0.47%,4.90%,29.43%,r_20170817-025505
2018736,BTC,1,Bitcoin,"$77,974,531,217 ",$4715.63,"16,535,337","$1,879,360,000",0.78%,3.53%,11.70%,r_20170831-164505
2019796,BTC,1,Bitcoin,"$56,059,041,413 ",$3398.29,"16,496,250","$1,703,370,000",0.55%,1.69%,24.65%,r_20170808-181006
2020819,BTC,1,Bitcoin,"$52,466,233,000 ",$3181.70,"16,490,000","$1,648,350,000",0.73%,11.34%,16.61%,r_20170805-140006
2021843,BTC,1,Bitcoin,"$55,305,108,936 ",$3352.16,"16,498,350","$1,410,490,000",0.04%,-1.45%,23.36%,r_20170810-013006
2022873,BTC,1,Bitcoin,"$56,210,478,627 ",$3406.91,"16,498,962","$1,407,820,000",0.56%,1.08%,24.07%,r_20170810-092506
2023910,BTC,1,Bitcoin,"$60,108,648,699 ",$3642.54,"16,501,850","$1,998,760,000",-0.01%,7.02%,23.44%,r_20170812-005005
2024944,BTC,1,Bitcoin,"$56,662,717,000 ",$3434.00,"16,500,500","$1,659,660,000",0.52%,2.12%,22.36%,r_20170811-063505
2025994,BTC,1,Bitcoin,"$76,149,930,301 ",$4606.35,"16,531,512","$2,447,410,000",0.80%,5.81%,13.64%,r_20170829-204005
2027065,BTC,1,Bitcoin,"$72,397,657,063 ",$4380.36,"16,527,787","$1,461,770,000",0.13%,1.78%,6.27%,r_20170827-165005
2028109,BTC,1,Bitcoin,"$53,946,034,944 ",$3271.36,"16,490,400","$1,829,770,000",0.40%,14.14%,20.21%,r_20170805-182505
2029130,BTC,1,Bitcoin,"$56,773,414,808 ",$3440.92,"16,499,487","$1,366,250,000",0.94%,4.42%,24.81%,r_20170810-163506
2030185,BTC,1,Bitcoin,"$70,456,465,138 ",$4258.70,"16,544,125","$2,947,840,000",-0.25%,-6.20%,-2.38%,r_20170904-210005
2031244,BTC,1,Bitcoin,"$53,973,410,261 ",$3273.03,"16,490,350","$1,793,480,000",1.73%,13.98%,20.33%,r_20170805-174506
2032274,BTC,1,Bitcoin,"$62,995,620,668 ",$3813.30,"16,519,975","$3,431,060,000",-0.87%,-6.35%,-9.94%,r_20170822-091005
2033340,BTC,1,Bitcoin,"$78,951,352,116 ",$4774.25,"16,536,912","$2,081,800,000",0.19%,3.07%,9.28%,r_20170901-111505
2034405,BTC,1,Bitcoin,"$73,663,593,575 ",$4461.28,"16,511,762","$2,348,820,000",0.24%,6.63%,31.18%,r_20170817-144005
2035460,BTC,1,Bitcoin,"$72,162,354,835 ",$4366.83,"16,525,112","$1,879,500,000",0.34%,1.75%,5.06%,r_20170825-223006
2036516,BTC,1,Bitcoin,"$73,059,767,920 ",$4425.92,"16,507,250","$2,664,680,000",0.06%,9.85%,29.58%,r_20170815-042506
2037557,BTC,1,Bitcoin,"$73,524,779,720 ",$4452.90,"16,511,662","$2,320,200,000",0.47%,7.67%,30.94%,r_20170817-135005
2038604,BTC,1,Bitcoin,"$70,183,355,654 ",$4248.04,"16,521,350","$2,486,450,000",2.88%,9.25%,3.15%,r_20170823-094005
2039672,BTC,1,Bitcoin,"$70,037,896,005 ",$4233.08,"16,545,375","$3,139,000,000",0.46%,-2.56%,-4.64%,r_20170905-114005
2040733,BTC,1,Bitcoin,"$52,465,498,604 ",$3181.33,"16,491,687","$1,286,730,000",-0.38%,0.49%,18.30%,r_20170806-120505
2041763,BTC,1,Bitcoin,"$68,396,928,966 ",$4141.61,"16,514,575","$2,937,760,000",0.10%,-4.45%,14.56%,r_20170818-235505
2042815,BTC,1,Bitcoin,"$60,703,326,684 ",$3674.58,"16,519,800","$3,191,200,000",-4.35%,-9.66%,-15.15%,r_20170822-051005
2043865,BTC,1,Bitcoin,"$67,620,606,221 ",$4093.57,"16,518,737","$2,456,360,000",0.05%,-0.86%,-1.85%,r_20170821-105505
2044927,BTC,1,Bitcoin,"$72,073,198,000 ",$4360.00,"16,530,550","$1,783,720,000",-0.35%,1.95%,12.68%,r_20170829-080005
2045986,BTC,1,Bitcoin,"$55,676,427,397 ",$3375.60,"16,493,787","$1,323,900,000",-0.32%,4.81%,20.83%,r_20170807-141005
2047025,BTC,1,Bitcoin,"$72,113,615,624 ",$4362.62,"16,529,887","$1,924,590,000",0.29%,-0.33%,9.24%,r_20170828-213505
2048098,BTC,1,Bitcoin,"$72,505,168,988 ",$4387.18,"16,526,600","$1,503,050,000",0.93%,1.30%,5.97%,r_20170827-023505
2049141,BTC,1,Bitcoin,"$53,029,597,456 ",$3215.63,"16,491,200","$1,675,490,000",0.33%,3.95%,19.27%,r_20170806-042005
2050172,BTC,1,Bitcoin,"$69,130,359,863 ",$4183.95,"16,522,750","$2,383,230,000",0.99%,1.72%,-3.41%,r_20170824-015005
2051214,BTC,1,Bitcoin,"$53,975,592,902 ",$3272.82,"16,492,075","$1,238,420,000",0.35%,0.74%,20.14%,r_20170806-174005
2052240,BTC,1,Bitcoin,"$56,447,440,955 ",$3421.77,"16,496,562","$1,753,690,000",-0.30%,1.63%,25.68%,r_20170808-235005
2053285,BTC,1,Bitcoin,"$75,085,344,546 ",$4541.64,"16,532,650","$2,643,210,000",-0.60%,3.98%,8.92%,r_20170830-095005
2054362,BTC,1,Bitcoin,"$77,678,750,477 ",$4697.38,"16,536,612","$1,978,900,000",-0.12%,1.98%,7.91%,r_20170901-070005
2055431,BTC,1,Bitcoin,"$66,988,903,748 ",$4055.27,"16,518,975","$2,637,340,000",0.40%,-1.27%,-4.58%,r_20170821-154005
2056482,BTC,1,Bitcoin,"$70,318,869,061 ",$4258.63,"16,512,087","$2,350,460,000",-1.76%,-0.89%,25.12%,r_20170817-181505
2057534,BTC,1,Bitcoin,"$65,800,374,234 ",$3986.79,"16,504,600","$3,149,830,000",1.40%,5.31%,23.57%,r_20170813-142506
2058587,BTC,1,Bitcoin,"$74,320,501,841 ",$4491.35,"16,547,475","$2,419,820,000",1.82%,8.51%,-1.76%,r_20170906-072505
2059671,BTC,1,Bitcoin,"$76,902,722,764 ",$4649.70,"16,539,287","$2,947,430,000",0.37%,-3.27%,7.74%,r_20170902-134004
2060732,BTC,1,Bitcoin,"$55,815,945,970 ",$3383.61,"16,495,975","$1,667,940,000",-1.63%,0.37%,23.09%,r_20170808-140505
2061761,BTC,1,Bitcoin,"$73,749,493,776 ",$4466.56,"16,511,475","$2,262,650,000",0.54%,8.16%,31.73%,r_20170817-111505
2062820,BTC,1,Bitcoin,"$75,297,865,561 ",$4554.35,"16,533,175","$2,277,020,000",0.11%,0.35%,8.38%,r_20170830-143506
2063897,BTC,1,Bitcoin,"$75,595,826,027 ",$4572.13,"16,534,050","$1,931,610,000",0.25%,-0.37%,10.14%,r_20170831-011005
2064979,BTC,1,Bitcoin,"$76,994,099,292 ",$4655.26,"16,539,162","$3,009,630,000",-0.58%,-2.43%,7.72%,r_20170902-102505
2066047,BTC,1,Bitcoin,"$69,101,030,600 ",$4182.08,"16,523,125","$2,131,810,000",-0.62%,-0.85%,-4.92%,r_20170824-102006
2067110,BTC,1,Bitcoin,"$72,278,212,866 ",$4373.09,"16,527,950","$1,470,970,000",0.10%,1.64%,6.06%,r_20170827-174505
2068170,BTC,1,Bitcoin,"$71,877,078,153 ",$4349.82,"16,524,150","$2,018,010,000",0.39%,4.78%,0.74%,r_20170825-043005
2069223,BTC,1,Bitcoin,"$66,928,017,354 ",$4051.67,"16,518,625","$2,272,370,000",0.06%,-2.40%,-1.86%,r_20170821-085005
2070280,BTC,1,Bitcoin,"$66,661,129,519 ",$4035.33,"16,519,375","$2,744,340,000",-0.17%,-2.32%,-6.72%,r_20170821-230005
2071332,BTC,1,Bitcoin,"$62,243,705,156 ",$3771.78,"16,502,475","$2,169,340,000",0.26%,8.30%,19.21%,r_20170812-110005
2072370,BTC,1,Bitcoin,"$63,004,510,739 ",$3813.87,"16,519,837","$3,389,970,000",2.63%,-5.80%,-11.63%,r_20170822-062005
2073431,BTC,1,Bitcoin,"$71,242,806,180 ",$4310.04,"16,529,500","$1,818,870,000",-0.42%,-1.19%,6.41%,r_20170828-152005
2074506,BTC,1,Bitcoin,"$80,469,238,699 ",$4865.67,"16,538,162","$2,569,320,000",0.35%,3.32%,11.59%,r_20170901-233505
2075586,BTC,1,Bitcoin,"$76,052,013,446 ",$4600.42,"16,531,537","$2,455,560,000",0.56%,5.56%,13.37%,r_20170829-205505
2076649,BTC,1,Bitcoin,"$67,523,893,941 ",$4087.31,"16,520,375","$3,815,030,000",-0.43%,1.35%,-1.01%,r_20170822-203505
2077691,BTC,1,Bitcoin,"$51,744,977,900 ",$3138.08,"16,489,375","$1,601,770,000",0.15%,11.68%,14.39%,r_20170805-074505
2078730,BTC,1,Bitcoin,"$76,697,762,362 ",$4637.29,"16,539,350","$2,926,180,000",0.34%,-3.52%,7.47%,r_20170902-140005
2079795,BTC,1,Bitcoin,"$68,927,772,115 ",$4171.55,"16,523,300","$2,068,910,000",-0.12%,-0.92%,-5.02%,r_20170824-133005
2080848,BTC,1,Bitcoin,"$55,912,314,975 ",$3389.28,"16,496,812","$1,742,400,000",-0.09%,-0.97%,24.93%,r_20170809-034506
2081891,BTC,1,Bitcoin,"$72,128,578,185 ",$4364.04,"16,527,937","$1,471,550,000",-0.07%,1.44%,5.85%,r_20170827-172505
2082935,BTC,1,Bitcoin,"$48,574,300,030 ",$2945.89,"16,488,837","$1,033,720,000",1.68%,6.54%,5.93%,r_20170805-024005
2083958,BTC,1,Bitcoin,"$56,081,861,100 ",$3398.96,"16,499,712","$1,447,920,000",-0.38%,1.45%,23.00%,r_20170810-205505
2085011,BTC,1,Bitcoin,"$72,149,592,200 ",$4360.48,"16,546,250","$2,796,020,000",0.78%,3.69%,-4.53%,r_20170905-191505
2086087,BTC,1,Bitcoin,"$71,898,122,457 ",$4349.59,"16,529,862","$1,918,190,000",-0.07%,-0.58%,8.72%,r_20170828-210505
2087160,BTC,1,Bitcoin,"$72,410,422,148 ",$4380.43,"16,530,437","$1,784,450,000",-0.03%,2.80%,13.45%,r_20170829-065506
2088237,BTC,1,Bitcoin,"$79,113,029,975 ",$4783.94,"16,537,212","$2,197,060,000",-0.87%,2.18%,8.97%,r_20170901-143006
2089308,BTC,1,Bitcoin,"$62,036,733,624 ",$3755.29,"16,519,825","$3,354,510,000",0.09%,-7.41%,-13.12%,r_20170822-055005
2090351,BTC,1,Bitcoin,"$52,671,936,440 ",$3193.93,"16,491,262","$1,541,580,000",-0.82%,2.15%,18.62%,r_20170806-052506
2091369,BTC,1,Bitcoin,"$53,490,464,511 ",$3243.65,"16,490,825","$1,928,430,000",0.44%,12.83%,19.20%,r_20170805-230506
2092412,BTC,1,Bitcoin,"$82,105,483,797 ",$4964.54,"16,538,387","$2,776,400,000",0.87%,4.82%,14.30%,r_20170902-023505
2093489,BTC,1,Bitcoin,"$72,473,005,990 ",$4384.09,"16,530,912","$1,856,410,000",0.11%,1.58%,11.87%,r_20170829-122505
2094563,BTC,1,Bitcoin,"$70,329,410,993 ",$4254.92,"16,528,962","$1,633,520,000",0.24%,-2.31%,4.49%,r_20170828-063505
2095626,BTC,1,Bitcoin,"$66,662,547,135 ",$4037.90,"16,509,212","$2,855,710,000",-1.51%,-7.88%,19.27%,r_20170816-053005
2096667,BTC,1,Bitcoin,"$64,109,687,392 ",$3884.75,"16,502,912","$2,250,640,000",-0.85%,10.58%,20.65%,r_20170812-180005
2097710,BTC,1,Bitcoin,"$68,616,139,971 ",$4154.06,"16,517,850","$2,262,220,000",0.96%,0.97%,2.69%,r_20170820-195005
2098762,BTC,1,Bitcoin,"$62,918,257,672 ",$3808.62,"16,519,962","$158,048,000,000,000,000",-0.20%,-6.12%,-10.68%,r_20170822-082505
2099826,BTC,1,Bitcoin,"$73,928,036,409 ",$4469.27,"16,541,412","$1,970,760,000",0.51%,-1.64%,2.37%,r_20170903-160006
2100888,BTC,1,Bitcoin,"$52,660,072,711 ",$3193.15,"16,491,575","$1,338,330,000",-0.22%,0.48%,18.82%,r_20170806-104005
2101916,BTC,1,Bitcoin,"$70,917,427,700 ",$4295.40,"16,510,087","$2,247,130,000",0.31%,4.28%,29.28%,r_20170816-193506
2102978,BTC,1,Bitcoin,"$73,713,339,346 ",$4455.91,"16,542,825","$1,783,720,000",-0.94%,-4.50%,3.76%,r_20170904-073505
2104053,BTC,1,Bitcoin,"$72,730,237,608 ",$4399.92,"16,529,900","$1,968,320,000",1.12%,0.63%,10.50%,r_20170828-222505
2105122,BTC,1,Bitcoin,"$66,917,638,063 ",$4050.87,"16,519,325","$2,734,190,000",0.59%,-2.11%,-6.09%,r_20170821-220005
2106176,BTC,1,Bitcoin,"$68,122,818,871 ",$4124.45,"16,516,825","$2,875,080,000",0.18%,-0.56%,2.03%,r_20170820-042505
2107244,BTC,1,Bitcoin,"$69,266,877,957 ",$4186.85,"16,543,912","$2,751,380,000",0.70%,-7.37%,-3.74%,r_20170904-185005
2108310,BTC,1,Bitcoin,"$68,863,664,871 ",$4169.79,"16,514,900","$2,745,690,000",0.49%,-3.59%,12.69%,r_20170819-044505
2109354,BTC,1,Bitcoin,"$60,051,562,094 ",$3639.10,"16,501,762","$2,026,210,000",0.32%,6.99%,24.15%,r_20170811-235505
2110387,BTC,1,Bitcoin,"$55,993,582,759 ",$3394.61,"16,494,850","$1,487,930,000",0.65%,5.61%,18.18%,r_20170808-025505
2111416,BTC,1,Bitcoin,"$71,539,614,241 ",$4332.79,"16,511,212","$2,074,560,000",0.02%,6.06%,28.63%,r_20170817-073006
2112462,BTC,1,Bitcoin,"$63,997,688,136 ",$3877.84,"16,503,437","$2,222,800,000",0.80%,6.53%,19.54%,r_20170812-235505
2113502,BTC,1,Bitcoin,"$69,212,281,965 ",$4190.95,"16,514,700","$2,810,260,000",1.15%,-2.65%,14.93%,r_20170819-013005
2114564,BTC,1,Bitcoin,"$71,418,045,880 ",$4317.08,"16,543,137","$2,222,390,000",-0.39%,-6.54%,0.57%,r_20170904-094005
2115633,BTC,1,Bitcoin,"$67,834,755,814 ",$4107.37,"16,515,375","$2,934,220,000",0.95%,-5.01%,9.33%,r_20170819-095005
2116683,BTC,1,Bitcoin,"$68,450,249,787 ",$4143.97,"16,518,037","$2,204,550,000",0.27%,-0.70%,2.25%,r_20170820-222505
2117744,BTC,1,Bitcoin,"$70,362,244,760 ",$4256.90,"16,528,987","$1,635,360,000",0.40%,-2.31%,4.59%,r_20170828-071505
2118807,BTC,1,Bitcoin,"$69,140,698,183 ",$4184.56,"16,522,812","$2,373,710,000",-0.12%,1.47%,-3.47%,r_20170824-025005
2119852,BTC,1,Bitcoin,"$53,265,676,972 ",$3229.62,"16,492,862","$1,035,010,000",0.64%,0.18%,17.71%,r_20170807-034005
