,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
7701,TAGR,777,TAGRcoin,"$6,365 ",$0.000165,"38,669,634",*,Low Vol,?,0.96%,r_20170804-073005
7702,WARRANT,1013,OBITS.WARRANT,? ,$0.563904,?,*,Low Vol,?,?,r_20170804-073005
7703,XRE,588,RevolverCoin,"$97,864 ",$0.004454,"21,972,744",Low Vol,-0.12%,73.31%,51.64%,r_20170804-073005
7704,ZOI,395,Zoin,"$336,239 ",$0.027085,"12,414,450","$3,684",-0.12%,-0.50%,-8.68%,r_20170804-073005
7705,XRA,577,Ratecoin,"$112,388 ",$0.001030,"109,081,109",*,Low Vol,-0.13%,5.85%,r_20170804-073005
7706,XRC,771,Rawcoin,"$8,143 ",$0.011552,"704,882",Low Vol,11.03%,5.18%,-27.50%,r_20170804-073005
7707,XRB,235,RaiBlocks,"$4,045,641 ",$0.040250,"100,513,575","$8,701",1.99%,6.22%,-3.73%,r_20170804-073005
7708,FUND,475,Cryptofund,"$1,621,170 ",$1.62,"1,000,000",*,?,?,?,r_20170804-073005
7709,SHELL,987,ShellCoin,? ,$0.012666,?,*,Low Vol,-0.12%,-29.27%,r_20170804-073005
7710,EFL,336,e-Gulden,"$1,030,667 ",$0.066859,"15,415,533",**,"$4,128",3.21%,4.82%,r_20170804-073005
7711,FUNC,328,FUNCoin,"$1,124,419 ",$0.192255,"5,848,581",*,"$2,453",-1.96%,-12.43%,r_20170804-073005
7712,VISIO,265,Visio,"$2,650,867 ",$0.052296,"50,689,857",*,"$3,652",-0.12%,14.15%,r_20170804-073005
7713,FOOT,374,Footy Cash,"$506,414 ",$0.123937,"4,086,062","$3,260",-3.07%,-4.21%,-37.40%,r_20170804-073005
7714,9COIN,867,9COIN,? ,$0.001364,?,*,$901,-0.12%,-13.46%,r_20170804-073005
7715,XRP,3,Ripple,"$6,676,046,310 ",$0.174110,"38,343,841,883",*,"$37,803,600",-0.37%,0.86%,r_20170804-073005
7716,FUNK,512,The Cypherfunks,"$336,779 ",$0.000008,"44,880,645,000",Low Vol,-0.30%,4.72%,-4.80%,r_20170804-073005
7717,LEA,694,LeaCoin,"$28,666 ",$0.000100,"286,784,689",Low Vol,-0.34%,27.95%,9.00%,r_20170804-073005
7718,SANDG,776,Save and Gain,"$6,399 ",$0.002088,"3,064,800",Low Vol,-0.12%,28.05%,17.06%,r_20170804-073005
7719,LDCN,875,LandCoin,? ,$0.027088,?,*,$525,-0.12%,19.86%,r_20170804-073005
7720,ANC,411,Anoncoin,"$214,516 ",$0.101651,"2,110,317",$523,57.35%,-9.94%,-81.47%,r_20170804-073005
7721,PSB,549,Pesobit,"$161,706 ",$0.004899,"33,006,041",*,Low Vol,-0.13%,-15.75%,r_20170804-073005
7722,FRST,126,FirstCoin,"$15,423,915 ",$3.41,"4,528,999","$52,601",2.54%,2.75%,0.23%,r_20170804-073005
7723,ANTI,682,AntiBitcoin,"$33,457 ",$0.001916,"17,465,159",Low Vol,?,0.71%,27.39%,r_20170804-073005
7724,SJCX,811,Storjcoin X,? ,$0.424484,?,*,"$120,010",-0.30%,5.02%,r_20170804-073005
7725,DRAGON,786,BTCDragon,"$3,591 ",$0.008907,"403,189",*,Low Vol,0.20%,4.43%,r_20170804-073005
7726,ANT,55,Aragon,"$63,866,620 ",$1.90,"33,605,167",*,"$384,234",-0.31%,5.29%,r_20170804-073005
7727,LINDA,810,Linda,? ,$0.000279,?,"$127,999",-4.88%,0.28%,60.63%,r_20170804-073005
7728,OPAL,921,Opal,? ,$0.015735,?,*,Low Vol,-0.12%,38.74%,r_20170804-073005
7729,NVC,207,Novacoin,"$5,625,467 ",$3.14,"1,792,332","$8,535",0.56%,8.25%,-46.75%,r_20170804-073005
7730,WYV,663,Wyvern,"$41,138 ",$0.029257,"1,406,124",*,Low Vol,2.52%,6.78%,r_20170804-073005
7731,ANS,12,NEO,"$554,625,000 ",$11.09,"50,000,000",*,"$68,581,700",1.51%,28.58%,r_20170804-073005
7732,RNS,300,Renos,"$1,644,421 ",$0.049299,"33,356,077",*,"$34,169",2.59%,-9.95%,r_20170804-073005
7733,XRY,865,Royalties,? ,$0.116911,?,"$1,062",0.64%,-15.97%,-85.98%,r_20170804-073005
7734,KURT,421,Kurrent,"$160,756 ",$0.016206,"9,919,485","$1,379",-4.43%,-6.34%,-9.96%,r_20170804-073005
7735,ETP,60,Metaverse Ent...,"$55,107,840 ",$2.44,"22,600,000","$309,706",-0.30%,2.38%,4.26%,r_20170804-073005
7736,KMD,47,Komodo,"$97,668,011 ",$0.967532,"100,945,510","$369,334",-0.77%,2.20%,8.52%,r_20170804-073005
7737,BCH,4,Bitcoin Cash,"$5,561,576,151 ",$337.42,"16,482,700","$191,399,000",-4.58%,-24.51%,0.23%,r_20170804-073005
7738,VUC,368,Virta Unique ...,"$571,637 ",$0.009479,"60,308,175","$29,416",9.16%,22.04%,30.51%,r_20170804-073005
7739,ETT,467,EncryptoTel,"$5,283,543 ",$0.085039,"62,131,190",*,Low Vol,-0.27%,-34.59%,r_20170804-073005
7740,BCF,681,BitcoinFast,"$34,001 ",$0.009043,"3,759,739",**,Low Vol,-0.14%,-8.64%,r_20170804-073005
7741,MSCN,428,Master Swiscoin,"$118,077 ",$0.002812,"41,988,740",*,$655,0.76%,1.67%,r_20170804-073005
7742,ZHS,793,Zcashshare,"$1,411 ",$0.000499,"2,826,000",Low Vol,?,?,?,r_20170804-073005
7743,DVC,506,Devcoin,"$408,827 ",$0.000028,"14,405,477,500",Low Vol,-0.54%,4.85%,-9.81%,r_20170804-073005
7744,BCC,15,BitConnect,"$441,292,855 ",$69.39,"6,359,484","$4,694,030",0.37%,4.94%,3.17%,r_20170804-073005
7745,ETB,498,Ethbits,"$454,705 ",$1.46,"311,529",*,Low Vol,0.01%,45.53%,r_20170804-073005
7746,ETC,7,Ethereum Classic,"$1,439,513,580 ",$15.28,"94,200,373","$67,208,900",-0.10%,1.20%,5.72%,r_20170804-073005
7747,FST,275,Fastcoin,"$2,257,422 ",$0.017808,"126,764,507","$64,334",4.85%,-2.64%,3.20%,r_20170804-073005
7748,ICASH,218,iCash,"$4,734,948 ",$0.021076,"224,660,680","$21,367",-0.13%,-11.22%,-0.11%,r_20170804-073005
7749,GOLF,1025,Golfcoin,? ,$0.000028,?,Low Vol,?,2.45%,?,r_20170804-073005
7750,ETH,2,Ethereum,"$21,158,092,554 ",$225.64,"93,769,245","$649,382,000",0.07%,1.40%,12.19%,r_20170804-073005
7751,IOP,830,Internet of P...,? ,$0.557647,?,"$13,744",-2.64%,2.67%,-6.10%,r_20170804-073005
7752,EGG,984,EggCoin,? ,$0.010439,?,*,Low Vol,-0.13%,2.44%,r_20170804-073005
7753,CON,560,PayCon,"$137,925 ",$0.005986,"23,042,604",*,Low Vol,-0.13%,60.74%,r_20170804-073005
7754,VRS,636,Veros,"$60,966 ",$0.000499,"122,273,700",*,Low Vol,-0.13%,7.46%,r_20170804-073005
7755,ZBC,829,Zilbercoin,? ,$0.297276,?,*,"$15,540",-0.13%,-0.15%,r_20170804-073005
7756,WORM,662,HealthyWormCoin,"$41,772 ",$0.000390,"107,185,626",Low Vol,-0.12%,-4.39%,-51.35%,r_20170804-073005
7757,CASH,456,Cashcoin,"$25,792 ",$0.000946,"27,251,500",$876,-0.12%,65.85%,19.94%,r_20170804-073005
7758,SPT,632,Spots,"$62,576 ",$0.002793,"22,406,021",Low Vol,-0.06%,4.10%,-18.05%,r_20170804-073005
7759,VRC,166,VeriCoin,"$9,661,231 ",$0.318577,"30,326,204","$706,243",1.34%,20.13%,37.70%,r_20170804-073005
7760,UNIT,684,Universal Cur...,"$32,685 ",$0.002505,"13,046,431",Low Vol,-0.11%,-76.05%,-39.96%,r_20170804-073005
7761,QORA,910,Qora,? ,$0.170454,?,*,Low Vol,0.20%,5.81%,r_20170804-073005
7762,C2,556,Coin2.1,"$154,629 ",$0.001547,"99,976,323",*,Low Vol,-19.23%,-13.76%,r_20170804-073005
7763,VRM,228,VeriumReserve,"$4,320,875 ",$3.56,"1,213,620","$2,439,040",11.93%,-6.77%,155.11%,r_20170804-073005
7764,TROPTIONS,935,TROPTIONS,? ,$1.18,?,*,Low Vol,0.06%,2.89%,r_20170804-073005
7765,CJ,424,Cryptojacks,"$143,241 ",$0.000352,"406,568,581","$1,707",1.80%,8.77%,-23.64%,r_20170804-073005
7766,MST,669,MustangCoin,"$38,740 ",$0.061522,"629,685",Low Vol,-0.13%,1.87%,-15.75%,r_20170804-073005
7767,MOTO,907,Motocoin,? ,$0.001376,?,Low Vol,-0.18%,4.65%,-45.78%,r_20170804-073005
7768,FAIR,93,FairCoin,"$25,693,099 ",$0.483009,"53,193,831",*,"$181,844",-2.44%,30.41%,r_20170804-073005
7769,DIME,209,Dimecoin,"$5,494,578 ",$0.000010,"531,534,484,496","$5,464",0.49%,15.41%,132.87%,r_20170804-073005
7770,CC,959,CyberCoin,? ,$0.000056,?,*,Low Vol,-0.11%,?,r_20170804-073005
7771,XMG,355,Magi,"$732,730 ",$0.102079,"7,178,071","$6,478",-2.10%,-0.39%,-7.74%,r_20170804-073005
7772,CF,781,Californium,"$4,516 ",$0.040642,"111,110",Low Vol,-0.11%,0.11%,-8.99%,r_20170804-073005
7773,UTA,856,UtaCoin,? ,$0.022019,?,*,"$1,717",-0.12%,35.05%,r_20170804-073005
7774,POKE,1002,PokeCoin,? ,$0.000084,?,Low Vol,?,2.51%,2.69%,r_20170804-073005
7775,XMY,255,Myriad,"$3,006,810 ",$0.002002,"1,501,685,500","$251,305",0.15%,1.81%,0.67%,r_20170804-073005
7776,WAY,584,WayGuide,"$100,456 ",$0.001004,"100,040,708",*,Low Vol,?,2.65%,r_20170804-073005
7777,KRB,396,Karbowanec,"$318,351 ",$0.079264,"4,016,334","$8,590",0.02%,-9.21%,-33.82%,r_20170804-073005
7778,MOIN,346,Moin,"$811,068 ",$0.114818,"7,063,944",*,"$1,647",-0.06%,2.30%,r_20170804-073005
7779,IEC,890,IvugeoCoin,? ,$0.080643,?,*,Low Vol,-0.12%,2.69%,r_20170804-073005
7780,LDOGE,325,LiteDoge,"$1,220,518 ",$0.000082,"14,815,908,001",*,"$5,626",3.07%,8.96%,r_20170804-073005
7781,1CR,758,1CRedit,"$12,003 ",$0.136067,"88,213",Low Vol,-0.13%,?,-41.17%,r_20170804-073005
7782,PLU,153,Pluton,"$11,205,798 ",$13.18,"850,000",*,"$130,750",-0.05%,-0.11%,r_20170804-073005
7783,NMR,78,Numeraire,"$32,592,720 ",$26.65,"1,222,826",*,"$382,769",-4.39%,1.42%,r_20170804-073005
7784,PLR,87,Pillar,"$28,118,328 ",$0.050211,"560,000,000",*,"$57,201",2.02%,0.53%,r_20170804-073005
7785,SNRG,269,Synergy,"$2,499,945 ",$0.852100,"2,933,864",*,"$7,708",-3.96%,-0.54%,r_20170804-073005
7786,UFO,392,UFO Coin,"$374,342 ",$0.000111,"3,361,940,012","$1,037",-0.13%,2.44%,2.12%,r_20170804-073005
7787,DRACO,350,DT Token,"$762,111 ",$0.008574,"88,888,888",*,"$20,689",-2.03%,5.33%,r_20170804-073005
7788,CDN,486,Canada eCoin,"$707,989 ",$0.007268,"97,415,544",Low Vol,0.10%,-6.74%,3.40%,r_20170804-073005
7789,CASINO,488,Casino,"$623,489 ",$0.623489,"1,000,000",*,Low Vol,0.06%,-13.99%,r_20170804-073005
7790,BIRDS,880,Birds,? ,$0.000223,?,Low Vol,-0.12%,-24.92%,?,r_20170804-073005
7791,TESLA,878,TeslaCoilCoin,? ,$0.528872,?,*,Low Vol,-0.12%,74.34%,r_20170804-073005
7792,NMC,91,Namecoin,"$27,211,647 ",$1.85,"14,736,400","$95,846",0.37%,3.03%,0.64%,r_20170804-073005
7793,RUP,436,Rupee,"$95,544 ",$0.004373,"21,849,150",$650,0.98%,15.10%,-38.22%,r_20170804-073005
7794,XBTC21,704,Bitcoin 21,"$25,389 ",$0.032012,"793,108",*,Low Vol,-0.12%,-7.09%,r_20170804-073005
7795,TELL,888,Tellurion,? ,$0.000139,?,Low Vol,24.84%,-5.66%,-51.55%,r_20170804-073005
7796,KASHH,839,KashhCoin,? ,$0.000040,?,*,"$7,943",-1.61%,-31.88%,r_20170804-073005
7797,FRWC,1020,FrankyWillCoin,? ,$0.000920,?,Low Vol,?,2.59%,-18.75%,r_20170804-073005
7798,LOG,484,Woodcoin,"$738,126 ",$0.091862,"8,035,193",Low Vol,-2.10%,-4.85%,9.11%,r_20170804-073005
7799,GNT,24,Golem,"$243,227,017 ",$0.291978,"833,032,000",*,"$6,344,990",1.31%,16.84%,r_20170804-073005
7800,ALTC,772,Antilitecoin,"$7,895 ",$0.000251,"31,512,613",Low Vol,-0.12%,-29.08%,-27.03%,r_20170804-073005
7801,BXT,542,BitTokens,"$193,605 ",$0.347901,"556,494",Low Vol,-0.13%,-8.97%,-22.91%,r_20170804-073005
7802,INSN,279,InsaneCoin,"$2,221,311 ",$0.149960,"14,812,690","$63,195",-0.61%,-4.26%,-13.78%,r_20170804-073005
7803,ANI,905,Animecoin,? ,$0.000111,?,Low Vol,21.58%,36.59%,-3.15%,r_20170804-073005
7804,HYP,337,HyperStake,"$972,383 ",$0.001019,"953,980,223",*,"$2,010",-2.26%,6.58%,r_20170804-073005
7805,IMPCH,763,Impeachcoin,"$10,294 ",$0.033404,"308,179",*,Low Vol,-0.11%,29.13%,r_20170804-073005
7806,DIX,433,Dix Asset,"$102,252 ",$0.000001,"100,000,000,000",*,$551,-0.15%,67.29%,r_20170804-073005
7807,LOT,537,LottoCoin,"$203,606 ",$0.000014,"14,491,014,421",Low Vol,-0.25%,-4.72%,-9.15%,r_20170804-073005
7808,EB3,154,EB3 Coin,"$11,022,857 ",$0.289503,"38,075,105","$204,761",-0.88%,-0.73%,-14.32%,r_20170804-073005
7809,WSX,943,WeAreSatoshi,? ,$0.001420,?,Low Vol,-0.13%,-5.01%,-13.04%,r_20170804-073005
7810,BXC,963,Bitcedi,? ,$0.006246,?,Low Vol,-0.12%,61.88%,32.64%,r_20170804-073005
7811,ARCO,585,AquariusCoin,"$99,901 ",$0.075910,"1,316,051",*,Low Vol,-0.15%,15.75%,r_20170804-073005
7812,GNO,30,Gnosis,"$217,631,845 ",$197.03,"1,104,590",*,"$543,212",-0.80%,1.43%,r_20170804-073005
7813,PIZZA,789,PizzaCoin,"$2,416 ",$0.001754,"1,377,917",Low Vol,-0.13%,0.06%,-26.58%,r_20170804-073005
7814,PPC,66,Peercoin,"$44,365,331 ",$1.83,"24,251,301","$585,948",0.00%,2.97%,5.26%,r_20170804-073005
7815,SAFEX,101,Safe Exchange...,"$21,074,417 ",$0.009814,"2,147,483,647",*,"$1,347,440",2.61%,11.00%,r_20170804-073005
7816,GAY,857,GAY Money,? ,$0.131503,?,"$1,715",-0.23%,44.50%,-26.72%,r_20170804-073005
7817,TCOIN,858,T-coin,? ,$0.000111,?,"$1,673",-0.12%,3.38%,-11.90%,r_20170804-073005
7818,QRK,182,Quark,"$7,916,585 ",$0.031478,"251,493,395","$112,108",-1.70%,0.49%,-0.57%,r_20170804-073005
7819,QRL,113,Quantum Resis...,"$17,933,188 ",$0.344869,"52,000,000",*,"$294,701",0.53%,6.63%,r_20170804-073005
7820,TERA,868,TeraCoin,? ,$0.001113,?,$819,-0.12%,13.82%,-16.52%,r_20170804-073005
7821,QCN,623,QuazarCoin,"$66,616 ",$0.011135,"5,982,751",Low Vol,-0.13%,2.44%,-32.57%,r_20170804-073005
7822,DGCS,795,Digital Credits,$965 ,$0.000166,"5,826,388",Low Vol,?,1.59%,?,r_20170804-073005
7823,GAM,192,Gambit,"$7,397,288 ",$6.22,"1,189,460",*,"$8,940",-0.12%,8.67%,r_20170804-073005
7824,PSY,940,Psilocybin,? ,$0.008657,?,Low Vol,-0.13%,?,?,r_20170804-073005
7825,VEC2,691,Vector,"$29,577 ",$0.001836,"16,105,376",Low Vol,?,0.87%,-43.32%,r_20170804-073005
7826,DBIX,179,DubaiCoin,"$8,163,347 ",$8.07,"1,011,265","$65,575",-4.43%,-13.19%,-40.75%,r_20170804-073005
7827,FAL,849,Falcoin,? ,$1.50,?,"$3,187",-0.07%,22.88%,-37.75%,r_20170804-073005
7828,PPT,41,Populous,"$143,392,824 ",$3.88,"37,004,027",*,"$537,907",1.52%,16.24%,r_20170804-073005
7829,BUCKS,562,SwagBucks,"$135,105 ",$0.574679,"235,097",Low Vol,-0.12%,-18.40%,-40.54%,r_20170804-073005
7830,NSR,307,NuShares,"$1,582,219 ",$0.000586,"2,702,268,334",*,"$1,744",-2.18%,8.02%,r_20170804-073005
7831,BVC,661,BeaverCoin,"$41,974 ",$0.013474,"3,115,258",Low Vol,?,2.66%,-19.64%,r_20170804-073005
7832,IBANK,753,iBank,"$12,978 ",$0.002867,"4,526,324",Low Vol,-0.12%,4.47%,-21.83%,r_20170804-073005
7833,G3N,724,G3N,"$19,787 ",$0.002617,"7,561,891",Low Vol,-20.44%,14.64%,?,r_20170804-073005
7834,GBYTE,27,Byteball,"$224,057,048 ",$612.34,"365,903",*,"$3,062,790",-0.42%,-0.67%,r_20170804-073005
7835,UTC,522,UltraCoin,"$283,123 ",$0.006486,"43,651,501",Low Vol,11.34%,17.58%,-4.90%,r_20170804-073005
7836,GOOD,413,Good Karma,"$206,401 ",$0.000468,"441,349,000",*,$517,0.25%,-61.60%,r_20170804-073005
7837,BURN,866,President San...,? ,$0.000028,?,*,$974,-0.12%,2.44%,r_20170804-073005
7838,WOW,985,Wowcoin,? ,$0.000073,?,Low Vol,-0.54%,269.42%,80.68%,r_20170804-073005
7839,YOG,995,Yogold,? ,$0.038635,?,*,Low Vol,?,1.48%,r_20170804-073005
7840,XVP,357,Virtacoinplus,"$684,711 ",$0.075065,"9,121,545","$2,027",44.65%,-10.87%,-22.81%,r_20170804-073005
7841,XVS,420,Vsync,"$188,908 ",$0.001770,"106,701,210","$2,230",-7.27%,28.83%,-35.51%,r_20170804-073005
7842,YOC,417,Yocoin,"$201,482 ",$0.001908,"105,618,830",*,"$1,115",-0.02%,6.10%,r_20170804-073005
7843,DPAY,760,DPAY,"$11,071 ",$0.000139,"79,541,001",Low Vol,-0.13%,156.11%,2.30%,r_20170804-073005
7844,GMB,1010,Gambleo,? ,$0.000895,?,*,Low Vol,?,?,r_20170804-073005
7845,BRIT,366,BritCoin,"$591,444 ",$0.027809,"21,268,092","$1,214",-0.12%,13.72%,-10.73%,r_20170804-073005
7846,VOLT,764,Bitvolt,"$10,096 ",$0.000668,"15,112,554",*,Low Vol,-0.12%,6.89%,r_20170804-073005
7847,IRL,908,IrishCoin,? ,$0.001448,?,**,Low Vol,-0.13%,2.44%,r_20170804-073005
7848,HTML5,327,HTMLCOIN,"$1,129,203 ",$0.000028,"40,659,020,000","$8,004",-14.06%,1.97%,-14.84%,r_20170804-073005
7849,MTL,50,Metal,"$77,754,054 ",$4.03,"19,300,994",*,"$588,815",1.59%,12.02%,r_20170804-073005
7850,MTM,582,MTMGaming,"$107,151 ",$0.035717,"3,000,000",*,Low Vol,0.03%,4.70%,r_20170804-073005
7851,HPC,497,Happycoin,"$465,850 ",$0.039974,"11,653,744",Low Vol,-19.59%,-18.17%,35.07%,r_20170804-073005
7852,SOCC,452,SocialCoin,"$34,686 ",$0.025528,"1,358,779","$2,217",-2.43%,9.17%,-0.68%,r_20170804-073005
7853,XVC,238,Vcash,"$3,854,356 ",$0.252671,"15,254,447","$56,307",-0.19%,-3.22%,-4.56%,r_20170804-073005
7854,XVE,980,The Vegan Ini...,? ,$0.000195,?,*,Low Vol,-0.12%,-11.43%,r_20170804-073005
7855,XVG,70,Verge,"$40,304,180 ",$0.003006,"13,409,472,280","$705,595",0.23%,2.13%,4.89%,r_20170804-073005
7856,UR,914,UR,? ,$0.001115,?,Low Vol,-13.43%,-6.00%,-34.07%,r_20170804-073005
7857,PINK,221,PinkCoin,"$4,495,109 ",$0.012978,"346,363,800","$55,714",-0.73%,5.95%,4.29%,r_20170804-073005
7858,ECA,504,Electra,"$419,222 ",$0.000021,"19,919,531,980",Low Vol,13.65%,798.22%,63.00%,r_20170804-073005
7859,XQN,989,Quotient,? ,$0.005011,?,*,Low Vol,-0.12%,-0.33%,r_20170804-073005
7860,PWR,465,Powercoin,"$1,391 ",$0.000028,"49,983,870","$2,315",-0.12%,2.44%,2.30%,r_20170804-073005
7861,PING,333,CryptoPing,"$1,089,535 ",$0.109478,"9,952,089",*,"$48,016",-0.38%,-0.79%,r_20170804-073005
7862,ONX,787,Onix,"$3,498 ",$0.001225,"2,856,309",Low Vol,-0.12%,6.33%,-54.98%,r_20170804-073005
7863,EBT,461,Ebittree Coin,"$14,259 ",$0.013668,"1,043,230","$9,407",-5.32%,-4.69%,-13.61%,r_20170804-073005
7864,ARB,612,ARbit,"$77,471 ",$0.011171,"6,934,890",Low Vol,?,55.33%,102.19%,r_20170804-073005
7865,ARC,466,Arcade Token,"$9,627,707 ",$4.94,"1,948,873",*,Low Vol,0.00%,?,r_20170804-073005
7866,SDC,489,ShadowCash,"$620,801 ",$0.092808,"6,689,080",*,Low Vol,-0.12%,2.44%,r_20170804-073005
7867,ARI,615,Aricoin,"$74,845 ",$0.000534,"140,262,505",Low Vol,-0.15%,-6.90%,-34.64%,r_20170804-073005
7868,TRUST,331,TrustPlus,"$1,095,051 ",$0.034128,"32,086,595",*,"$10,873",1.61%,-1.94%,r_20170804-073005
7869,VLTC,735,Vault Coin,"$17,556 ",$0.000587,"29,910,140",Low Vol,-0.12%,15.05%,-63.43%,r_20170804-073005
7870,NYAN,559,Nyancoin,"$140,781 ",$0.000473,"297,891,209",Low Vol,-0.12%,1.80%,-36.17%,r_20170804-073005
7871,WDC,163,WorldCoin,"$9,753,028 ",$0.084831,"114,970,088","$1,105,760",0.61%,8.12%,-2.62%,r_20170804-073005
7872,B@,132,Bankcoin,"$14,288,954 ",$1.25,"11,422,939",*,"$17,153",60.57%,62.38%,r_20170804-073005
7873,CANN,311,CannabisCoin,"$1,557,529 ",$0.020167,"77,231,176","$56,314",0.13%,-1.85%,-10.39%,r_20170804-073005
7874,XJO,569,Joulecoin,"$122,367 ",$0.003683,"33,228,184",Low Vol,-0.12%,-10.30%,-35.64%,r_20170804-073005
7875,TRICK,974,TrickyCoin,? ,$0.003368,?,Low Vol,-0.12%,2.44%,-16.19%,r_20170804-073005
7876,BCN,29,Bytecoin,"$218,101,054 ",$0.001190,"183,204,298,994","$1,227,070",0.44%,0.42%,-7.96%,r_20170804-073005
7877,PART,67,Particl,"$44,349,985 ",$5.79,"7,657,679",*,"$63,907",2.58%,9.11%,r_20170804-073005
7878,NAV,122,NAV Coin,"$15,998,537 ",$0.259799,"61,580,439",*,"$63,384",-0.55%,3.01%,r_20170804-073005
7879,CHESS,572,ChessCoin,"$118,445 ",$0.002192,"54,032,769",*,Low Vol,50.92%,-10.00%,r_20170804-073005
7880,PEX,773,PosEx,"$7,649 ",$0.003118,"2,453,240",Low Vol,-0.27%,-5.18%,-7.07%,r_20170804-073005
7881,BOB,649,Dobbscoin,"$48,169 ",$0.009519,"5,060,382",Low Vol,-0.22%,-2.45%,-9.75%,r_20170804-073005
7882,OAX,807,OpenAnx,? ,$0.341390,?,*,"$160,748",0.58%,-4.23%,r_20170804-073005
7883,OHM,614,OHM Wallet,"$74,962 ",$0.002645,"28,346,523",*,Low Vol,-0.12%,-40.66%,r_20170804-073005
7884,SXC,334,Sexcoin,"$1,042,501 ",$0.008423,"123,762,251","$3,318",-0.27%,0.74%,1.55%,r_20170804-073005
7885,NVST,203,NVO,"$6,059,040 ",$0.403936,"15,000,000",*,"$3,251",2.04%,10.39%,r_20170804-073005
7886,PIE,362,PIECoin,"$637,363 ",$0.008550,"74,541,608",*,"$38,236",1.79%,31.71%,r_20170804-073005
7887,TSTR,605,Tristar Coin,"$86,775 ",$0.017259,"5,027,857",Low Vol,-0.12%,111.71%,-35.41%,r_20170804-073005
7888,HVCO,732,High Voltage,"$17,968 ",$0.012025,"1,494,171",*,Low Vol,-0.13%,?,r_20170804-073005
7889,ION,104,ION,"$20,393,030 ",$1.34,"15,262,302",*,"$87,648",-0.22%,14.05%,r_20170804-073005
7890,UIS,358,Unitus,"$682,437 ",$0.014586,"46,785,866","$106,365",0.00%,15.83%,15.35%,r_20170804-073005
7891,RHFC,967,RHFCoin,? ,$0.000696,?,*,Low Vol,-0.12%,-7.15%,r_20170804-073005
7892,4CHN,698,ChanCoin,"$27,143 ",$0.004420,"6,141,396",Low Vol,-0.19%,-77.39%,-81.38%,r_20170804-073005
7893,DTF,821,Digitalfund,? ,$0.010720,?,"$40,605",3.85%,-10.88%,-7.17%,r_20170804-073005
7894,PIP,602,PipCoin,"$88,702 ",$0.012672,"6,999,979",Low Vol,-0.13%,-1.24%,-14.76%,r_20170804-073005
7895,IOC,117,I/O Coin,"$16,706,754 ",$1.02,"16,353,838",*,"$15,717",-0.05%,2.46%,r_20170804-073005
7896,HKG,329,Hacker Gold,"$1,123,770 ",$0.069752,"16,110,893",*,"$13,664",-0.12%,-3.20%,r_20170804-073005
7897,TROLL,495,Trollcoin,"$481,223 ",$0.000862,"558,149,989",Low Vol,-2.71%,2.56%,4.90%,r_20170804-073005
7898,NXT,35,Nxt,"$174,425,397 ",$0.174600,"998,999,983",*,"$22,429,500",0.50%,1.10%,r_20170804-073005
7899,BQC,769,BBQCoin,"$8,479 ",$0.000167,"50,765,854",Low Vol,-0.13%,2.44%,-33.37%,r_20170804-073005
7900,NXS,65,Nexus,"$46,486,343 ",$0.903811,"51,433,699","$143,257",-0.35%,-0.62%,2.92%,r_20170804-073005
7901,BOLI,580,Bolivarcoin,"$110,435 ",$0.015367,"7,186,525",Low Vol,4.21%,-9.51%,-25.73%,r_20170804-073005
7902,REV,791,Revenu,"$1,963 ",$0.001642,"1,195,525",Low Vol,-0.13%,?,-58.10%,r_20170804-073005
7903,XAS,69,Asch,"$42,000,600 ",$0.560008,"75,000,000","$3,057,340",0.01%,10.08%,14.15%,r_20170804-073005
7904,XAU,1012,Xaucoin,? ,$0.012518,?,Low Vol,?,1.70%,0.60%,r_20170804-073005
7905,EVIL,626,Evil Coin,"$65,586 ",$0.003120,"21,020,383",Low Vol,-0.06%,11.09%,-18.72%,r_20170804-073005
7906,XSPEC,237,Spectrecoin,"$3,958,444 ",$0.193601,"20,446,404",*,"$11,110",-0.39%,-0.77%,r_20170804-073005
7907,P7C,778,P7Coin,"$5,883 ",$0.000167,"35,220,238",Low Vol,-0.13%,?,22.76%,r_20170804-073005
7908,NXC,148,Nexium,"$11,933,108 ",$0.179387,"66,521,586",*,"$201,599",-0.92%,-0.59%,r_20170804-073005
7909,BTWTY,900,Bit20,? ,"$102,900",?,*,Low Vol,0.34%,5.25%,r_20170804-073005
7910,WMC,631,WMCoin,"$63,042 ",$0.005469,"11,527,489",*,Low Vol,?,0.15%,r_20170804-073005
7911,CXT,434,Coinonat,"$101,329 ",$0.034372,"2,948,003","$6,218",-1.89%,18.88%,-23.23%,r_20170804-073005
7912,BIT,926,First Bitcoin,? ,$0.009325,?,Low Vol,-0.12%,24.80%,13.11%,r_20170804-073005
7913,BQX,250,Bitquence,"$3,296,713 ",$0.048050,"68,610,759",*,"$35,839",5.26%,5.80%,r_20170804-073005
7914,NLC2,181,NoLimitCoin,"$8,043,072 ",$0.039595,"203,133,024",*,"$17,434",-5.16%,-1.93%,r_20170804-073005
7915,OK,213,OKCash,"$5,223,529 ",$0.072301,"72,246,684",*,"$41,422",-0.83%,5.47%,r_20170804-073005
7916,UBQ,62,Ubiq,"$51,151,989 ",$1.36,"37,598,763","$469,126",-0.58%,11.29%,31.09%,r_20170804-073005
