,symbol,ranking by market cap,name,market cap,price,circulating supply,volume,% 1h,% 24h,% 1wk,file_name
191486,BTC,1,Bitcoin,"$53,871,356,958 ",$3266.73,"16,490,912","$1,919,070,000",0.88%,13.23%,20.15%,r_20170806-001505
192508,BTC,1,Bitcoin,"$51,332,510,044 ",$3113.08,"16,489,300","$1,547,910,000",-0.72%,11.67%,13.02%,r_20170805-061005
193529,BTC,1,Bitcoin,"$56,069,998,953 ",$3398.98,"16,496,125","$1,703,620,000",0.59%,1.16%,23.98%,r_20170808-155505
194552,BTC,1,Bitcoin,"$56,730,975,588 ",$3438.96,"16,496,550","$1,768,030,000",0.48%,2.21%,26.32%,r_20170808-232505
195582,BTC,1,Bitcoin,"$55,985,900,193 ",$3393.72,"16,496,912","$1,732,000,000",0.01%,-1.11%,25.19%,r_20170809-044006
196613,BTC,1,Bitcoin,"$54,874,799,286 ",$3326.93,"16,494,125","$1,350,070,000",-0.96%,1.86%,17.69%,r_20170807-180005
197639,BTC,1,Bitcoin,"$55,882,807,701 ",$3387.44,"16,497,062","$1,704,110,000",0.25%,-1.36%,24.98%,r_20170809-064006
198666,BTC,1,Bitcoin,"$47,550,848,602 ",$2883.86,"16,488,612","$997,077,000",0.54%,3.66%,3.49%,r_20170804-234005
199689,BTC,1,Bitcoin,"$56,057,127,026 ",$3398.21,"16,496,075","$1,698,910,000",0.12%,1.00%,23.89%,r_20170808-151505
200712,BTC,1,Bitcoin,"$55,398,603,045 ",$3358.71,"16,494,012","$1,346,430,000",-0.13%,3.05%,19.14%,r_20170807-165005
201734,BTC,1,Bitcoin,"$51,543,078,405 ",$3125.85,"16,489,300","$1,552,090,000",-0.13%,12.09%,13.53%,r_20170805-061505
202751,BTC,1,Bitcoin,"$52,914,491,911 ",$3208.75,"16,490,687","$1,882,460,000",-1.33%,12.32%,17.86%,r_20170805-214005
203764,BTC,1,Bitcoin,"$45,606,079,935 ",$2766.22,"16,486,787","$857,262,000",0.22%,1.25%,2.01%,r_20170804-043005
204787,BTC,1,Bitcoin,"$53,415,615,213 ",$3238.63,"16,493,275","$1,038,300,000",-0.08%,1.62%,17.37%,r_20170807-081505
205809,BTC,1,Bitcoin,"$56,220,272,425 ",$3408.02,"16,496,462","$1,743,770,000",-0.86%,1.84%,25.28%,r_20170808-213006
206831,BTC,1,Bitcoin,"$47,416,968,775 ",$2875.88,"16,487,812","$1,036,510,000",0.82%,3.86%,3.20%,r_20170804-151505
207842,BTC,1,Bitcoin,"$47,536,378,886 ",$2883.19,"16,487,425","$992,620,000",0.95%,4.60%,4.09%,r_20170804-114505
208862,BTC,1,Bitcoin,"$52,802,688,768 ",$3201.56,"16,492,800","$1,067,910,000",0.07%,-1.45%,16.83%,r_20170807-022506
209883,BTC,1,Bitcoin,"$55,540,569,226 ",$3367.34,"16,493,900","$1,324,810,000",0.32%,3.81%,19.97%,r_20170807-153506
210905,BTC,1,Bitcoin,"$53,537,953,500 ",$3246.20,"16,492,500","$1,121,030,000",-0.16%,0.34%,18.55%,r_20170806-222505
211930,BTC,1,Bitcoin,"$56,252,833,549 ",$3410.11,"16,495,900","$1,648,930,000",-1.34%,1.22%,23.83%,r_20170808-133506
212953,BTC,1,Bitcoin,"$53,065,887,938 ",$3218.16,"16,489,512","$1,673,090,000",1.95%,13.13%,17.70%,r_20170805-094005
213969,BTC,1,Bitcoin,"$47,378,305,886 ",$2873.40,"16,488,587","$997,641,000",0.42%,3.63%,3.05%,r_20170804-231005
214992,BTC,1,Bitcoin,"$56,636,872,452 ",$3433.43,"16,495,712","$1,739,670,000",-0.45%,4.09%,23.09%,r_20170808-110505
216015,BTC,1,Bitcoin,"$55,773,951,502 ",$3380.78,"16,497,362","$1,647,750,000",-0.60%,-2.30%,24.65%,r_20170809-092505
217043,BTC,1,Bitcoin,"$47,184,823,219 ",$2861.67,"16,488,562","$998,424,000",0.06%,3.23%,2.59%,r_20170804-230006
218061,BTC,1,Bitcoin,"$52,776,555,073 ",$3199.99,"16,492,725","$1,073,710,000",-0.43%,-2.15%,16.84%,r_20170807-011005
219082,BTC,1,Bitcoin,"$53,922,187,214 ",$3269.78,"16,491,075","$1,961,260,000",-0.11%,11.53%,20.81%,r_20170806-021005
220102,BTC,1,Bitcoin,"$53,736,804,956 ",$3258.64,"16,490,562","$1,866,040,000",-0.10%,14.15%,19.70%,r_20170805-202505
221121,BTC,1,Bitcoin,"$48,205,279,858 ",$2923.51,"16,488,837","$1,003,360,000",1.10%,5.62%,5.12%,r_20170805-022505
222142,BTC,1,Bitcoin,"$55,512,224,516 ",$3365.16,"16,496,162","$1,700,850,000",-1.11%,0.24%,22.85%,r_20170808-163006
223167,BTC,1,Bitcoin,"$55,795,124,612 ",$3382.64,"16,494,550","$1,484,220,000",0.81%,4.70%,18.35%,r_20170807-233505
224188,BTC,1,Bitcoin,"$49,743,788,940 ",$3016.80,"16,488,925","$1,118,980,000",3.42%,9.29%,8.54%,r_20170805-032005
225210,BTC,1,Bitcoin,"$56,778,377,293 ",$3442.17,"16,494,937","$1,542,280,000",1.07%,6.71%,20.35%,r_20170808-040505
226230,BTC,1,Bitcoin,"$52,476,695,474 ",$3182.32,"16,490,075","$1,651,150,000",0.53%,11.22%,16.68%,r_20170805-143505
227250,BTC,1,Bitcoin,"$53,358,858,477 ",$3235.26,"16,492,912","$1,037,810,000",0.47%,0.74%,17.90%,r_20170807-041505
228266,BTC,1,Bitcoin,"$46,819,908,713 ",$2839.70,"16,487,625","$1,007,740,000",-0.64%,2.86%,2.04%,r_20170804-133005
229289,BTC,1,Bitcoin,"$55,054,255,366 ",$3337.81,"16,494,125","$1,345,410,000",-0.58%,2.22%,18.12%,r_20170807-175005
230309,BTC,1,Bitcoin,"$53,545,501,656 ",$3246.99,"16,490,812","$1,922,140,000",1.02%,13.14%,19.32%,r_20170805-224505
231328,BTC,1,Bitcoin,"$47,441,049,875 ",$2877.31,"16,487,987","$1,041,010,000",-0.03%,4.70%,2.82%,r_20170804-170006
232344,BTC,1,Bitcoin,"$52,733,111,133 ",$3197.86,"16,490,125","$1,672,700,000",0.78%,11.42%,17.34%,r_20170805-151505
233362,BTC,1,Bitcoin,"$52,765,487,331 ",$3199.53,"16,491,637","$1,321,270,000",-0.03%,0.86%,19.03%,r_20170806-111505
234388,BTC,1,Bitcoin,"$56,596,365,591 ",$3430.99,"16,495,637","$1,731,730,000",-0.50%,4.10%,22.95%,r_20170808-110006
235410,BTC,1,Bitcoin,"$53,674,060,395 ",$3254.28,"16,493,375","$1,050,210,000",0.52%,2.14%,17.74%,r_20170807-090505
236433,BTC,1,Bitcoin,"$51,535,328,434 ",$3125.38,"16,489,300","$1,568,820,000",-0.11%,11.80%,13.63%,r_20170805-064006
